,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,ID
5121,0,1,0,0,0,0,26094
5122,1,0,0,0,0,0,26095
5123,0,1,0,0,0,0,26096
5124,1,0,0,0,0,0,26097
5125,1,0,0,0,0,0,26098
5126,0,0,1,0,0,0,26099
5127,1,0,0,0,0,0,26100
5128,1,0,0,0,0,0,26101
5129,1,0,0,0,0,0,26102
5130,1,0,0,0,0,0,26103
5131,0,0,1,0,0,0,26104
5132,0,1,0,0,0,0,26105
5133,1,0,0,0,0,0,26106
5134,0,0,1,0,0,0,26107
5135,1,0,0,0,0,0,26108
5136,1,0,0,0,0,0,26109
5137,1,0,0,0,0,0,26110
5138,0,1,0,0,0,0,26111
5139,0,1,0,0,0,0,26112
5140,0,0,0,0,1,0,26113
5141,1,0,0,0,0,0,26114
5142,0,1,0,0,0,0,26115
5143,0,1,0,0,0,0,26116
5144,1,0,0,0,0,0,26117
5145,1,0,0,0,0,0,26118
5146,0,1,0,0,0,0,26119
5147,1,0,0,0,0,0,26120
5148,0,0,1,0,0,0,26121
5149,1,0,0,0,0,0,26122
5150,0,0,0,0,1,0,26123
5151,0,1,0,0,0,0,26124
5152,1,0,0,0,0,0,26125
5153,0,1,0,0,0,0,26126
5154,1,0,0,0,0,0,26127
5155,0,0,1,0,0,0,26128
5156,1,0,0,0,0,0,26129
5157,1,0,0,0,0,0,26130
5158,0,0,1,0,0,0,26131
5159,0,1,0,0,0,0,26132
5160,0,0,0,1,0,0,26133
5161,1,0,0,0,0,0,26134
5162,1,0,0,0,0,0,26135
5163,1,0,0,0,0,0,26136
5164,1,0,0,0,0,0,26137
5165,1,0,0,0,0,0,26138
5166,0,0,1,0,0,0,26139
5167,1,0,0,0,0,0,26140
5168,1,0,0,0,0,0,26141
5169,1,0,0,0,0,0,26142
5170,1,0,0,0,0,0,26143
5171,1,0,0,0,0,0,26144
5172,0,1,0,0,0,0,26145
5173,0,0,1,0,0,0,26146
5174,1,0,0,0,0,0,26147
5175,1,0,0,0,0,0,26148
5176,0,1,0,0,0,0,26149
5177,1,0,0,0,0,0,26150
5178,0,0,1,0,0,0,26151
5179,0,1,0,0,0,0,26152
5180,1,0,0,0,0,0,26153
5181,1,0,0,0,0,0,26154
5182,0,1,0,0,0,0,26155
5183,1,0,0,0,0,0,26156
5184,0,1,0,0,0,0,26157
5185,0,1,0,0,0,0,26158
5186,0,0,1,0,0,0,26159
5187,0,0,1,0,0,0,26160
5188,1,0,0,0,0,0,26161
5189,0,1,0,0,0,0,26162
5190,0,1,0,0,0,0,26163
5191,1,0,0,0,0,0,26164
5192,0,0,1,0,0,0,26165
5193,1,0,0,0,0,0,26166
5194,1,0,0,0,0,0,26167
5195,0,1,0,0,0,0,26168
5196,1,0,0,0,0,0,26169
5197,0,0,1,0,0,0,26170
5198,0,0,1,0,0,0,26171
5199,1,0,0,0,0,0,26172
5200,0,0,1,0,0,0,26173
5201,0,0,1,0,0,0,26174
5202,1,0,0,0,0,0,26175
5203,0,1,0,0,0,0,26176
5204,1,0,0,0,0,0,26177
5205,1,0,0,0,0,0,26178
5206,1,0,0,0,0,0,26179
5207,1,0,0,0,0,0,26180
5208,0,0,0,1,0,0,26181
5209,0,0,1,0,0,0,26182
5210,1,0,0,0,0,0,26183
5211,0,1,0,0,0,0,26184
5212,1,0,0,0,0,0,26185
5213,1,0,0,0,0,0,26186
5214,0,1,0,0,0,0,26187
5215,1,0,0,0,0,0,26188
5216,1,0,0,0,0,0,26189
5217,0,1,0,0,0,0,26190
5218,0,0,1,0,0,0,26191
5219,1,0,0,0,0,0,26192
5220,1,0,0,0,0,0,26193
5221,0,0,1,0,0,0,26194
5222,0,1,0,0,0,0,26195
5223,1,0,0,0,0,0,26196
5224,1,0,0,0,0,0,26197
5225,1,0,0,0,0,0,26198
5226,1,0,0,0,0,0,26199
5227,0,0,1,0,0,0,26200
5228,1,0,0,0,0,0,26201
5229,0,0,1,0,0,0,26202
5230,0,0,1,0,0,0,26203
5231,1,0,0,0,0,0,26204
5232,1,0,0,0,0,0,26205
5233,1,0,0,0,0,0,26206
5234,1,0,0,0,0,0,26207
5235,0,1,0,0,0,0,26208
5236,0,1,0,0,0,0,26209
5237,0,1,0,0,0,0,26210
5238,0,0,1,0,0,0,26211
5239,1,0,0,0,0,0,26212
5240,1,0,0,0,0,0,26213
5241,0,1,0,0,0,0,26214
5242,0,0,1,0,0,0,26215
5243,1,0,0,0,0,0,26216
5244,1,0,0,0,0,0,26217
5245,1,0,0,0,0,0,26218
5246,1,0,0,0,0,0,26219
5247,1,0,0,0,0,0,26220
5248,1,0,0,0,0,0,26221
5249,1,0,0,0,0,0,26222
5250,1,0,0,0,0,0,26223
5251,1,0,0,0,0,0,26224
5252,1,0,0,0,0,0,26225
5253,0,0,1,0,0,0,26226
5254,0,0,0,1,0,0,26227
5255,0,0,1,0,0,0,26228
5256,0,0,1,0,0,0,26229
5257,1,0,0,0,0,0,26230
5258,0,0,1,0,0,0,26231
5259,0,1,0,0,0,0,26232
5260,1,0,0,0,0,0,26233
5261,0,1,0,0,0,0,26234
5262,0,1,0,0,0,0,26235
5263,0,1,0,0,0,0,26236
5264,1,0,0,0,0,0,26237
5265,1,0,0,0,0,0,26238
5266,1,0,0,0,0,0,26239
5267,1,0,0,0,0,0,26240
5268,0,1,0,0,0,0,26241
5269,1,0,0,0,0,0,26242
5270,0,1,0,0,0,0,26243
5271,1,0,0,0,0,0,26244
5272,1,0,0,0,0,0,26245
5273,0,0,1,0,0,0,26246
5274,0,0,0,1,0,0,26247
5275,0,0,1,0,0,0,26248
5276,0,1,0,0,0,0,26249
5277,0,0,1,0,0,0,26250
5278,0,1,0,0,0,0,26251
5279,0,1,0,0,0,0,26252
5280,0,0,1,0,0,0,26253
5281,0,1,0,0,0,0,26254
5282,1,0,0,0,0,0,26255
5283,0,0,1,0,0,0,26256
5284,1,0,0,0,0,0,26257
5285,0,0,1,0,0,0,26258
5286,0,1,0,0,0,0,26259
5287,0,1,0,0,0,0,26260
5288,1,0,0,0,0,0,26261
5289,0,0,0,0,1,0,26262
5290,0,1,0,0,0,0,26263
5291,0,1,0,0,0,0,26264
5292,0,1,0,0,0,0,26265
5293,1,0,0,0,0,0,26266
5294,1,0,0,0,0,0,26267
5295,1,0,0,0,0,0,26268
5296,0,1,0,0,0,0,26269
5297,0,0,1,0,0,0,26270
5298,1,0,0,0,0,0,26271
5299,0,0,1,0,0,0,26272
5300,0,0,1,0,0,0,26273
5301,1,0,0,0,0,0,26274
5302,0,1,0,0,0,0,26275
5303,1,0,0,0,0,0,26276
5304,0,1,0,0,0,0,26277
5305,1,0,0,0,0,0,26278
5306,1,0,0,0,0,0,26279
5307,1,0,0,0,0,0,26280
5308,1,0,0,0,0,0,26281
5309,1,0,0,0,0,0,26282
5310,1,0,0,0,0,0,26283
5311,0,1,0,0,0,0,26284
5312,0,1,0,0,0,0,26285
5313,1,0,0,0,0,0,26286
5314,0,1,0,0,0,0,26287
5315,1,0,0,0,0,0,26288
5316,0,0,1,0,0,0,26289
5317,0,1,0,0,0,0,26290
5318,1,0,0,0,0,0,26291
5319,1,0,0,0,0,0,26292
5320,0,1,0,0,0,0,26293
5321,1,0,0,0,0,0,26294
5322,1,0,0,0,0,0,26295
5323,0,1,0,0,0,0,26296
5324,0,0,1,0,0,0,26297
5325,1,0,0,0,0,0,26298
5326,1,0,0,0,0,0,26299
5327,1,0,0,0,0,0,26300
5328,1,0,0,0,0,0,26301
5329,1,0,0,0,0,0,26302
5330,1,0,0,0,0,0,26303
5331,0,1,0,0,0,0,26304
5332,1,0,0,0,0,0,26305
5333,1,0,0,0,0,0,26306
5334,1,0,0,0,0,0,26307
5335,0,0,1,0,0,0,26308
5336,1,0,0,0,0,0,26309
5337,0,0,1,0,0,0,26310
5338,1,0,0,0,0,0,26311
5339,1,0,0,0,0,0,26312
5340,1,0,0,0,0,0,26313
5341,0,1,0,0,0,0,26314
5342,1,0,0,0,0,0,26315
5343,1,0,0,0,0,0,26316
5344,1,0,0,0,0,0,26317
5345,0,0,1,0,0,0,26318
5346,0,0,1,0,0,0,26319
5347,0,0,1,0,0,0,26320
5348,0,0,1,0,0,0,26321
5349,0,1,0,0,0,0,26322
5350,0,1,0,0,0,0,26323
5351,1,0,0,0,0,0,26324
5352,1,0,0,0,0,0,26325
5353,1,0,0,0,0,0,26326
5354,0,1,0,0,0,0,26327
5355,1,0,0,0,0,0,26328
5356,0,0,1,0,0,0,26329
5357,1,0,0,0,0,0,26330
5358,1,0,0,0,0,0,26331
5359,1,0,0,0,0,0,26332
5360,0,1,0,0,0,0,26333
5361,1,0,0,0,0,0,26334
5362,0,0,1,0,0,0,26335
5363,0,1,0,0,0,0,26336
5364,1,0,0,0,0,0,26337
5365,0,0,0,0,0,1,26338
5366,1,0,0,0,0,0,26339
5367,1,0,0,0,0,0,26340
5368,0,0,1,0,0,0,26341
5369,0,1,0,0,0,0,26342
5370,1,0,0,0,0,0,26343
5371,0,1,0,0,0,0,26344
5372,1,0,0,0,0,0,26345
5373,1,0,0,0,0,0,26346
5374,0,1,0,0,0,0,26347
5375,0,1,0,0,0,0,26348
5376,1,0,0,0,0,0,26349
5377,0,0,1,0,0,0,26350
5378,0,0,1,0,0,0,26351
5379,0,0,0,1,0,0,26352
5380,0,1,0,0,0,0,26353
5381,0,1,0,0,0,0,26354
5382,1,0,0,0,0,0,26355
5383,0,1,0,0,0,0,26356
5384,1,0,0,0,0,0,26357
5385,0,1,0,0,0,0,26358
5386,1,0,0,0,0,0,26359
5387,1,0,0,0,0,0,26360
5388,1,0,0,0,0,0,26361
5389,1,0,0,0,0,0,26362
5390,1,0,0,0,0,0,26363
5391,1,0,0,0,0,0,26364
5392,0,0,1,0,0,0,26365
5393,1,0,0,0,0,0,26366
5394,1,0,0,0,0,0,26367
5395,0,1,0,0,0,0,26368
5396,1,0,0,0,0,0,26369
5397,1,0,0,0,0,0,26370
5398,1,0,0,0,0,0,26371
5399,0,0,1,0,0,0,26372
5400,0,1,0,0,0,0,26373
5401,1,0,0,0,0,0,26374
5402,1,0,0,0,0,0,26375
5403,1,0,0,0,0,0,26376
5404,1,0,0,0,0,0,26377
5405,0,1,0,0,0,0,26378
5406,0,1,0,0,0,0,26379
5407,0,1,0,0,0,0,26380
5408,1,0,0,0,0,0,26381
5409,1,0,0,0,0,0,26382
5410,0,1,0,0,0,0,26383
5411,0,1,0,0,0,0,26384
5412,0,1,0,0,0,0,26385
5413,1,0,0,0,0,0,26386
5414,0,0,1,0,0,0,26387
5415,0,0,1,0,0,0,26388
5416,0,1,0,0,0,0,26389
5417,0,0,1,0,0,0,26390
5418,1,0,0,0,0,0,26391
5419,0,0,1,0,0,0,26392
5420,1,0,0,0,0,0,26393
5421,0,1,0,0,0,0,26394
5422,0,1,0,0,0,0,26395
5423,0,0,1,0,0,0,26396
5424,1,0,0,0,0,0,26397
5425,0,1,0,0,0,0,26398
5426,0,0,1,0,0,0,26399
5427,0,0,1,0,0,0,26400
5428,0,1,0,0,0,0,26401
5429,1,0,0,0,0,0,26402
5430,0,0,1,0,0,0,26403
5431,0,1,0,0,0,0,26404
5432,0,0,1,0,0,0,26405
5433,1,0,0,0,0,0,26406
5434,1,0,0,0,0,0,26407
5435,1,0,0,0,0,0,26408
5436,1,0,0,0,0,0,26409
5437,0,0,1,0,0,0,26410
5438,1,0,0,0,0,0,26411
5439,1,0,0,0,0,0,26412
5440,1,0,0,0,0,0,26413
5441,0,0,1,0,0,0,26414
5442,0,1,0,0,0,0,26415
5443,0,0,0,1,0,0,26416
5444,1,0,0,0,0,0,26417
5445,1,0,0,0,0,0,26418
5446,0,0,1,0,0,0,26419
5447,0,1,0,0,0,0,26420
5448,0,1,0,0,0,0,26421
5449,0,0,0,1,0,0,26422
5450,1,0,0,0,0,0,26423
5451,0,0,1,0,0,0,26424
5452,0,1,0,0,0,0,26425
5453,0,1,0,0,0,0,26426
5454,0,0,1,0,0,0,26427
5455,1,0,0,0,0,0,26428
5456,0,0,1,0,0,0,26429
5457,1,0,0,0,0,0,26430
5458,0,1,0,0,0,0,26431
5459,0,0,1,0,0,0,26432
5460,1,0,0,0,0,0,26433
5461,0,1,0,0,0,0,26434
5462,0,1,0,0,0,0,26435
5463,1,0,0,0,0,0,26436
5464,1,0,0,0,0,0,26437
5465,0,0,1,0,0,0,26438
5466,0,0,1,0,0,0,26439
5467,1,0,0,0,0,0,26440
5468,1,0,0,0,0,0,26441
5469,1,0,0,0,0,0,26442
5470,1,0,0,0,0,0,26443
5471,0,1,0,0,0,0,26444
5472,1,0,0,0,0,0,26445
5473,0,0,1,0,0,0,26446
5474,1,0,0,0,0,0,26447
5475,0,1,0,0,0,0,26448
5476,1,0,0,0,0,0,26449
5477,0,0,0,1,0,0,26450
5478,1,0,0,0,0,0,26451
5479,0,0,1,0,0,0,26452
5480,0,0,1,0,0,0,26453
5481,0,0,1,0,0,0,26454
5482,1,0,0,0,0,0,26455
5483,1,0,0,0,0,0,26456
5484,1,0,0,0,0,0,26457
5485,1,0,0,0,0,0,26458
5486,0,0,1,0,0,0,26459
5487,1,0,0,0,0,0,26460
5488,0,0,0,1,0,0,26461
5489,1,0,0,0,0,0,26462
5490,1,0,0,0,0,0,26463
5491,1,0,0,0,0,0,26464
5492,1,0,0,0,0,0,26465
5493,0,1,0,0,0,0,26466
5494,1,0,0,0,0,0,26467
5495,0,0,1,0,0,0,26468
5496,0,1,0,0,0,0,26469
5497,1,0,0,0,0,0,26470
5498,0,0,1,0,0,0,26471
5499,0,0,1,0,0,0,26472
5500,1,0,0,0,0,0,26473
5501,0,1,0,0,0,0,26474
5502,1,0,0,0,0,0,26475
5503,0,0,1,0,0,0,26476
5504,1,0,0,0,0,0,26477
5505,0,1,0,0,0,0,26478
5506,1,0,0,0,0,0,26479
5507,1,0,0,0,0,0,26480
5508,0,0,1,0,0,0,26481
5509,1,0,0,0,0,0,26482
5510,1,0,0,0,0,0,26483
5511,1,0,0,0,0,0,26484
5512,0,0,1,0,0,0,26485
5513,1,0,0,0,0,0,26486
5514,0,1,0,0,0,0,26487
5515,0,1,0,0,0,0,26488
5516,1,0,0,0,0,0,26489
5517,0,1,0,0,0,0,26490
5518,0,0,1,0,0,0,26491
5519,1,0,0,0,0,0,26492
5520,1,0,0,0,0,0,26493
5521,0,1,0,0,0,0,26494
5522,0,1,0,0,0,0,26495
5523,1,0,0,0,0,0,26496
5524,1,0,0,0,0,0,26497
5525,1,0,0,0,0,0,26498
5526,1,0,0,0,0,0,26499
5527,0,0,1,0,0,0,26500
5528,1,0,0,0,0,0,26501
5529,0,1,0,0,0,0,26502
5530,0,0,1,0,0,0,26503
5531,0,1,0,0,0,0,26504
5532,0,0,1,0,0,0,26505
5533,1,0,0,0,0,0,26506
5534,0,0,0,0,1,0,26507
5535,0,1,0,0,0,0,26508
5536,1,0,0,0,0,0,26509
5537,0,1,0,0,0,0,26510
5538,0,0,0,1,0,0,26511
5539,1,0,0,0,0,0,26512
5540,0,1,0,0,0,0,26513
5541,1,0,0,0,0,0,26514
5542,0,0,0,1,0,0,26515
5543,1,0,0,0,0,0,26516
5544,0,1,0,0,0,0,26517
5545,0,0,1,0,0,0,26518
5546,1,0,0,0,0,0,26519
5547,0,0,1,0,0,0,26520
5548,1,0,0,0,0,0,26521
5549,1,0,0,0,0,0,26522
5550,0,1,0,0,0,0,26523
5551,1,0,0,0,0,0,26524
5552,0,1,0,0,0,0,26525
5553,1,0,0,0,0,0,26526
5554,1,0,0,0,0,0,26527
5555,0,1,0,0,0,0,26528
5556,0,0,1,0,0,0,26529
5557,1,0,0,0,0,0,26530
5558,0,1,0,0,0,0,26531
5559,0,1,0,0,0,0,26532
5560,1,0,0,0,0,0,26533
5561,0,1,0,0,0,0,26534
5562,0,1,0,0,0,0,26535
5563,1,0,0,0,0,0,26536
5564,1,0,0,0,0,0,26537
5565,1,0,0,0,0,0,26538
5566,0,1,0,0,0,0,26539
5567,0,1,0,0,0,0,26540
5568,0,1,0,0,0,0,26541
5569,0,0,1,0,0,0,26542
5570,1,0,0,0,0,0,26543
5571,1,0,0,0,0,0,26544
5572,0,1,0,0,0,0,26545
5573,1,0,0,0,0,0,26546
5574,0,1,0,0,0,0,26547
5575,1,0,0,0,0,0,26548
5576,0,1,0,0,0,0,26549
5577,1,0,0,0,0,0,26550
5578,0,1,0,0,0,0,26551
5579,1,0,0,0,0,0,26552
5580,1,0,0,0,0,0,26553
5581,0,1,0,0,0,0,26554
5582,0,0,1,0,0,0,26555
5583,1,0,0,0,0,0,26556
5584,1,0,0,0,0,0,26557
5585,1,0,0,0,0,0,26558
5586,1,0,0,0,0,0,26559
5587,0,1,0,0,0,0,26560
5588,0,1,0,0,0,0,26561
5589,0,1,0,0,0,0,26562
5590,0,0,1,0,0,0,26563
5591,0,1,0,0,0,0,26564
5592,0,1,0,0,0,0,26565
5593,0,0,1,0,0,0,26566
5594,0,1,0,0,0,0,26567
5595,0,1,0,0,0,0,26568
5596,0,1,0,0,0,0,26569
5597,0,1,0,0,0,0,26570
5598,1,0,0,0,0,0,26571
5599,1,0,0,0,0,0,26572
5600,1,0,0,0,0,0,26573
5601,1,0,0,0,0,0,26574
5602,1,0,0,0,0,0,26575
5603,0,0,1,0,0,0,26576
5604,0,0,1,0,0,0,26577
5605,0,1,0,0,0,0,26578
5606,0,0,1,0,0,0,26579
5607,1,0,0,0,0,0,26580
5608,1,0,0,0,0,0,26581
5609,0,0,1,0,0,0,26582
5610,0,1,0,0,0,0,26583
5611,0,1,0,0,0,0,26584
5612,1,0,0,0,0,0,26585
5613,0,0,1,0,0,0,26586
5614,1,0,0,0,0,0,26587
5615,0,0,1,0,0,0,26588
5616,1,0,0,0,0,0,26589
5617,1,0,0,0,0,0,26590
5618,0,1,0,0,0,0,26591
5619,0,1,0,0,0,0,26592
5620,1,0,0,0,0,0,26593
5621,0,1,0,0,0,0,26594
5622,1,0,0,0,0,0,26595
5623,0,1,0,0,0,0,26596
5624,0,1,0,0,0,0,26597
5625,1,0,0,0,0,0,26598
5626,1,0,0,0,0,0,26599
5627,1,0,0,0,0,0,26600
5628,1,0,0,0,0,0,26601
5629,1,0,0,0,0,0,26602
5630,0,0,1,0,0,0,26603
5631,0,0,1,0,0,0,26604
5632,1,0,0,0,0,0,26605
5633,1,0,0,0,0,0,26606
5634,0,1,0,0,0,0,26607
5635,0,0,1,0,0,0,26608
5636,0,0,1,0,0,0,26609
5637,0,0,1,0,0,0,26610
5638,0,1,0,0,0,0,26611
5639,1,0,0,0,0,0,26612
5640,0,0,1,0,0,0,26613
5641,1,0,0,0,0,0,26614
5642,1,0,0,0,0,0,26615
5643,1,0,0,0,0,0,26616
5644,1,0,0,0,0,0,26617
5645,1,0,0,0,0,0,26618
5646,1,0,0,0,0,0,26619
5647,0,1,0,0,0,0,26620
5648,0,0,1,0,0,0,26621
5649,1,0,0,0,0,0,26622
5650,0,0,1,0,0,0,26623
5651,0,0,1,0,0,0,26624
5652,1,0,0,0,0,0,26625
5653,0,0,1,0,0,0,26626
5654,1,0,0,0,0,0,26627
5655,1,0,0,0,0,0,26628
5656,0,1,0,0,0,0,26629
5657,1,0,0,0,0,0,26630
5658,0,0,1,0,0,0,26631
5659,0,0,1,0,0,0,26632
5660,1,0,0,0,0,0,26633
5661,1,0,0,0,0,0,26634
5662,0,1,0,0,0,0,26635
5663,1,0,0,0,0,0,26636
5664,0,1,0,0,0,0,26637
5665,1,0,0,0,0,0,26638
5666,1,0,0,0,0,0,26639
5667,1,0,0,0,0,0,26640
5668,1,0,0,0,0,0,26641
5669,0,0,1,0,0,0,26642
5670,0,0,1,0,0,0,26643
5671,1,0,0,0,0,0,26644
5672,1,0,0,0,0,0,26645
5673,1,0,0,0,0,0,26646
5674,1,0,0,0,0,0,26647
5675,1,0,0,0,0,0,26648
5676,1,0,0,0,0,0,26649
5677,0,0,1,0,0,0,26650
5678,1,0,0,0,0,0,26651
5679,1,0,0,0,0,0,26652
5680,0,1,0,0,0,0,26653
5681,1,0,0,0,0,0,26654
5682,1,0,0,0,0,0,26655
5683,0,1,0,0,0,0,26656
5684,0,1,0,0,0,0,26657
5685,1,0,0,0,0,0,26658
5686,0,1,0,0,0,0,26659
5687,1,0,0,0,0,0,26660
5688,0,1,0,0,0,0,26661
5689,1,0,0,0,0,0,26662
5690,1,0,0,0,0,0,26663
5691,0,0,0,1,0,0,26664
5692,1,0,0,0,0,0,26665
5693,0,0,1,0,0,0,26666
5694,0,0,1,0,0,0,26667
5695,1,0,0,0,0,0,26668
5696,1,0,0,0,0,0,26669
5697,1,0,0,0,0,0,26670
5698,0,0,1,0,0,0,26671
5699,1,0,0,0,0,0,26672
5700,1,0,0,0,0,0,26673
5701,1,0,0,0,0,0,26674
5702,0,0,1,0,0,0,26675
5703,1,0,0,0,0,0,26676
5704,0,0,0,1,0,0,26677
5705,1,0,0,0,0,0,26678
5706,0,0,1,0,0,0,26679
5707,0,1,0,0,0,0,26680
5708,1,0,0,0,0,0,26681
5709,0,1,0,0,0,0,26682
5710,0,0,1,0,0,0,26683
5711,0,1,0,0,0,0,26684
5712,0,1,0,0,0,0,26685
5713,1,0,0,0,0,0,26686
5714,0,1,0,0,0,0,26687
5715,0,0,1,0,0,0,26688
5716,0,0,1,0,0,0,26689
5717,0,0,1,0,0,0,26690
5718,0,1,0,0,0,0,26691
5719,0,0,0,1,0,0,26692
5720,0,0,1,0,0,0,26693
5721,0,1,0,0,0,0,26694
5722,0,1,0,0,0,0,26695
5723,1,0,0,0,0,0,26696
5724,1,0,0,0,0,0,26697
5725,1,0,0,0,0,0,26698
5726,1,0,0,0,0,0,26699
5727,1,0,0,0,0,0,26700
5728,1,0,0,0,0,0,26701
5729,0,0,1,0,0,0,26702
5730,0,1,0,0,0,0,26703
5731,1,0,0,0,0,0,26704
5732,0,0,0,1,0,0,26705
5733,1,0,0,0,0,0,26706
5734,1,0,0,0,0,0,26707
5735,0,1,0,0,0,0,26708
5736,0,0,1,0,0,0,26709
5737,1,0,0,0,0,0,26710
5738,0,0,1,0,0,0,26711
5739,0,1,0,0,0,0,26712
5740,0,1,0,0,0,0,26713
5741,1,0,0,0,0,0,26714
5742,0,0,1,0,0,0,26715
5743,1,0,0,0,0,0,26716
5744,1,0,0,0,0,0,26717
5745,0,0,1,0,0,0,26718
5746,1,0,0,0,0,0,26719
5747,1,0,0,0,0,0,26720
5748,0,1,0,0,0,0,26721
5749,1,0,0,0,0,0,26722
5750,0,0,1,0,0,0,26723
5751,1,0,0,0,0,0,26724
5752,1,0,0,0,0,0,26725
5753,1,0,0,0,0,0,26726
5754,0,1,0,0,0,0,26727
5755,0,1,0,0,0,0,26728
5756,0,1,0,0,0,0,26729
5757,0,0,1,0,0,0,26730
5758,1,0,0,0,0,0,26731
5759,0,0,0,0,1,0,26732
5760,1,0,0,0,0,0,26733
5761,1,0,0,0,0,0,26734
5762,0,0,1,0,0,0,26735
5763,0,0,1,0,0,0,26736
5764,0,0,1,0,0,0,26737
5765,1,0,0,0,0,0,26738
5766,1,0,0,0,0,0,26739
5767,0,1,0,0,0,0,26740
5768,1,0,0,0,0,0,26741
5769,0,1,0,0,0,0,26742
5770,1,0,0,0,0,0,26743
5771,1,0,0,0,0,0,26744
5772,1,0,0,0,0,0,26745
5773,0,0,1,0,0,0,26746
5774,0,0,1,0,0,0,26747
5775,0,0,1,0,0,0,26748
5776,1,0,0,0,0,0,26749
5777,0,1,0,0,0,0,26750
5778,0,1,0,0,0,0,26751
5779,1,0,0,0,0,0,26752
5780,1,0,0,0,0,0,26753
5781,0,1,0,0,0,0,26754
5782,0,0,1,0,0,0,26755
5783,1,0,0,0,0,0,26756
5784,1,0,0,0,0,0,26757
5785,1,0,0,0,0,0,26758
5786,1,0,0,0,0,0,26759
5787,1,0,0,0,0,0,26760
5788,0,1,0,0,0,0,26761
5789,0,1,0,0,0,0,26762
5790,1,0,0,0,0,0,26763
5791,0,1,0,0,0,0,26764
5792,0,0,1,0,0,0,26765
5793,1,0,0,0,0,0,26766
5794,0,1,0,0,0,0,26767
5795,0,1,0,0,0,0,26768
5796,0,1,0,0,0,0,26769
5797,1,0,0,0,0,0,26770
5798,1,0,0,0,0,0,26771
5799,1,0,0,0,0,0,26772
5800,1,0,0,0,0,0,26773
5801,1,0,0,0,0,0,26774
5802,1,0,0,0,0,0,26775
5803,1,0,0,0,0,0,26776
5804,0,0,1,0,0,0,26777
5805,0,0,1,0,0,0,26778
5806,0,0,1,0,0,0,26779
5807,0,1,0,0,0,0,26780
5808,1,0,0,0,0,0,26781
5809,1,0,0,0,0,0,26782
5810,1,0,0,0,0,0,26783
5811,1,0,0,0,0,0,26784
5812,0,0,1,0,0,0,26785
5813,1,0,0,0,0,0,26786
5814,1,0,0,0,0,0,26787
5815,1,0,0,0,0,0,26788
5816,0,0,1,0,0,0,26789
5817,0,1,0,0,0,0,26790
5818,1,0,0,0,0,0,26791
5819,0,0,1,0,0,0,26792
5820,1,0,0,0,0,0,26793
5821,1,0,0,0,0,0,26794
5822,1,0,0,0,0,0,26795
5823,0,1,0,0,0,0,26796
5824,0,1,0,0,0,0,26797
5825,1,0,0,0,0,0,26798
5826,0,1,0,0,0,0,26799
5827,0,1,0,0,0,0,26800
5828,1,0,0,0,0,0,26801
5829,1,0,0,0,0,0,26802
5830,1,0,0,0,0,0,26803
5831,0,0,1,0,0,0,26804
5832,0,1,0,0,0,0,26805
5833,0,1,0,0,0,0,26806
5834,0,0,1,0,0,0,26807
5835,0,1,0,0,0,0,26808
5836,1,0,0,0,0,0,26809
5837,0,0,1,0,0,0,26810
5838,1,0,0,0,0,0,26811
5839,1,0,0,0,0,0,26812
5840,0,1,0,0,0,0,26813
5841,0,0,1,0,0,0,26814
5842,0,0,0,1,0,0,26815
5843,0,0,1,0,0,0,26816
5844,0,0,1,0,0,0,26817
5845,1,0,0,0,0,0,26818
5846,0,1,0,0,0,0,26819
5847,0,0,1,0,0,0,26820
5848,1,0,0,0,0,0,26821
5849,0,0,1,0,0,0,26822
5850,0,1,0,0,0,0,26823
5851,1,0,0,0,0,0,26824
5852,0,0,1,0,0,0,26825
5853,0,0,1,0,0,0,26826
5854,0,0,1,0,0,0,26827
5855,0,0,1,0,0,0,26828
5856,0,0,0,0,1,0,26829
5857,1,0,0,0,0,0,26830
5858,1,0,0,0,0,0,26831
5859,1,0,0,0,0,0,26832
5860,1,0,0,0,0,0,26833
5861,1,0,0,0,0,0,26834
5862,0,1,0,0,0,0,26835
5863,0,1,0,0,0,0,26836
5864,1,0,0,0,0,0,26837
5865,0,0,1,0,0,0,26838
5866,1,0,0,0,0,0,26839
5867,1,0,0,0,0,0,26840
5868,1,0,0,0,0,0,26841
5869,0,0,1,0,0,0,26842
5870,1,0,0,0,0,0,26843
5871,0,1,0,0,0,0,26844
5872,0,1,0,0,0,0,26845
5873,0,0,1,0,0,0,26846
5874,0,1,0,0,0,0,26847
5875,1,0,0,0,0,0,26848
5876,0,1,0,0,0,0,26849
5877,0,0,1,0,0,0,26850
5878,0,0,1,0,0,0,26851
5879,0,0,1,0,0,0,26852
5880,0,1,0,0,0,0,26853
5881,0,0,1,0,0,0,26854
5882,1,0,0,0,0,0,26855
5883,0,1,0,0,0,0,26856
5884,0,0,1,0,0,0,26857
5885,0,1,0,0,0,0,26858
5886,0,0,1,0,0,0,26859
5887,0,1,0,0,0,0,26860
5888,1,0,0,0,0,0,26861
5889,0,1,0,0,0,0,26862
5890,1,0,0,0,0,0,26863
5891,0,0,1,0,0,0,26864
5892,0,0,1,0,0,0,26865
5893,0,0,1,0,0,0,26866
5894,0,1,0,0,0,0,26867
5895,0,1,0,0,0,0,26868
